V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
49,Dependiente,215389,Técnico,Soltero,Bajo,Media,Masculino,0,0,48,Bajo
41,Dependiente,203943,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
23,Dependiente,176724,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
28,Dependiente,92262,Secundaria,Soltero,Medio,Media,Masculino,2000,5200,40,Medio
50,Dependiente,162327,Secundaria,Soltero,Alto,Alta,M,0,0,50,Medio
37,Dependiente,126675,Secundaria,Soltero,Alto,Alta,Masculino,0,0,57,Medio
41,Dependiente,187322,Secundaria,Soltero,Alto,Alta,Masculino,0,0,48,Alto
20,Dependiente,105585,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,25,Alto
23,Dependiente,220993,Secundaria,Conviviente,Alto,Alta,Masculino,0,1590,48,Alto
47,Dependiente,431515,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Alto
63,Dependiente,134699,Secundaria,Caso,Alto,Alta,Femenino,0,0,25,Alto
61,Dependiente,105384,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Bajo
37,Dependiente,267085,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
47,Dependiente,116927,Secundaria,Soltero,Alto,Alta,M,0,0,42,Alto
31,Dependiente,137444,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
28,Dependiente,37359,Técnico,Soltero,Bajo,Media,M,0,0,60,Medio
31,Dependiente,247328,Primaria,Soltero,Bajo,Bajo,Masculino,3137,0,40,Bajo
20,Dependiente,39764,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
24,Independiente,184678,Técnico,Conviviente,Bajo,Bajo,Femenino,0,0,40,Bajo
44,Dependiente,187720,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
19,Dependiente,286469,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,30,Alto
38,Dependiente,207202,Secundaria,Soltero,Alto,Alta,Masculino,0,0,48,Alto
41,Dependiente,74182,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
25,Dependiente,113436,Secundaria,Conviviente,Alto,Baja,Masculino,0,0,35,Alto
42,Independiente,141459,Secundaria,Conviviente,Alto,Media,Femenino,0,0,40,Alto
47,Dependiente,169388,Secundaria,Soltero,Alto,Baja,Femenino,0,0,15,Alto
23,Independiente,156423,Técnico,Conviviente,Medio,Media,Femenino,0,0,20,Medio
56,Dependiente,247119,Primaria,Caso,Medio,Alta,Femenino,0,0,40,Medio
33,Dependiente,452924,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
33,Dependiente,194141,Secundaria,Soltero,Alto,Alta,Masculino,4800,0,40,Alto
38,Dependiente,414991,Secundaria,Soltero,Alto,Alta,Masculino,0,0,70,Alto
33,Dependiente,85355,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Bajo
39,Dependiente,168894,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
28,Dependiente,176137,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,32,Alto
32,Dependiente,97723,Secundaria,Soltero,Alto,Alta,Masculino,0,1672,40,Bajo
57,Dependiente,191318,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
26,Dependiente,123384,Superior,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
44,Dependiente,419134,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
40,Dependiente,179666,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,30,Bajo
31,Independiente,199368,Técnico,Soltero,Bajo,Media,Masculino,0,0,50,Alto
45,Independiente,36032,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Medio
33,Dependiente,281832,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
63,Dependiente,172740,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
22,NA,189203,Técnico,Conviviente,NA,NA,Masculino,0,0,15,Bajo
50,Dependiente,113176,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
47,Mixto,276087,Técnico,Soltero,Medio,Media,Masculino,0,0,26,Medio
24,Independiente,289909,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
52,Dependiente,135607,Secundaria,Caso,Alto,Baja,Femenino,0,0,40,Bajo
58,Independiente,259216,Primaria,Soltero,Medio,Media,Femenino,0,0,40,Bajo
41,Dependiente,29762,Secundaria,Soltero,Alto,Alta,Masculino,5013,0,70,Alto
23,Independiente,39603,Secundaria,Conviviente,Alto,Baja,Masculino,0,0,40,Alto
22,NA,88126,Secundaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
25,Dependiente,109009,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
65,Independiente,323006,Secundaria,Caso,Alto,Baja,Femenino,0,0,25,Alto
31,Dependiente,118941,Secundaria,Soltero,Alto,Alta,Femenino,0,0,20,Alto
53,Dependiente,153486,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Bajo
20,Dependiente,234663,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Medio
45,Dependiente,197731,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
22,Dependiente,38251,Técnico,Conviviente,Medio,Alta,Femenino,0,0,35,Bajo
22,Dependiente,32921,Secundaria,Conviviente,Medio,Media,Masculino,0,0,20,Bajo
46,Dependiente,254367,Secundaria,Conviviente,Alto,Alta,Masculino,0,1590,48,Bajo
22,Independiente,195532,Secundaria,Conviviente,Alto,Media,Femenino,0,0,43,Bajo
48,Dependiente,117849,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
19,Dependiente,148955,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,35,Bajo
59,NA,409842,Superior,Soltero,NA,NA,Masculino,0,0,20,Bajo
59,Dependiente,124771,Técnico,Soltero,Bajo,Media,Masculino,0,0,30,Bajo
45,Independiente,130206,Secundaria,Soltero,Alto,Media,Femenino,0,0,40,Bajo
43,Dependiente,191814,Técnico,Soltero,Alto,Alta,Masculino,7688,0,50,Alto
27,Independiente,206889,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,40,Bajo
22,Dependiente,279041,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,10,Alto
34,Dependiente,203463,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
28,Dependiente,196690,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
34,Dependiente,296724,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,17,Alto
17,Dependiente,19752,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,25,Medio
52,Dependiente,81436,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
56,Independiente,155657,Técnico,Soltero,Alto,Baja,Femenino,0,0,40,Alto
49,Dependiente,151584,Secundaria,Soltero,Alto,Alta,Masculino,0,0,32,Bajo
39,Dependiente,147500,Secundaria,Soltero,Medio,Media,Femenino,0,0,40,Bajo
45,Dependiente,188386,Secundaria,Soltero,Alto,Alta,Masculino,0,1628,45,Alto
29,Dependiente,31166,Secundaria,Soltero,Alto,Alta,Femenino,0,0,30,Alto
36,Independiente,255191,Superior,Conviviente,Alto,Alta,Masculino,2000,1408,40,Alto
37,Dependiente,222450,Sin estudios,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
25,Dependiente,129784,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
21,Dependiente,216672,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
38,Dependiente,117802,Secundaria,Soltero,Alto,Alta,M,0,0,65,Alto
29,Dependiente,267661,Secundaria,Soltero,Alto,Alta,Masculino,0,0,70,Alto
31,Mixto,101697,Técnico,Soltero,Bajo,Media,Femenino,0,0,40,Bajo
51,Dependiente,74275,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
40,Dependiente,75363,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,40,Alto
44,Dependiente,214242,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
25,Dependiente,174545,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,46,Medio
36,Dependiente,150042,Técnico,Soltero,Bajo,Media,Femenino,2000,0,40,Bajo
33,Dependiente,103860,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
45,NA,144354,Primaria,Conviviente,NA,NA,Masculino,0,0,40,Bajo
48,Dependiente,212954,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Alto
48,Dependiente,155372,Secundaria,Caso,Alto,Baja,f,0,0,36,Alto
65,Dependiente,105252,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
40,Mixto,337456,Secundaria,Soltero,Medio,Alta,Femenino,0,0,40,Medio
28,Dependiente,115945,Secundaria,Conviviente,Medio,Alta,Masculino,0,0,40,Medio
44,Dependiente,146659,Superior,Soltero,Alto,Alta,Masculino,0,1887,35,Alto
57,Independiente,190561,Secundaria,Soltero,Alto,Alta,Femenino,0,0,30,Bajo
49,Independiente,67001,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
33,Dependiente,174789,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
45,Independiente,331482,Técnico,Soltero,Alto,Alta,M,0,0,40,Medio
31,Dependiente,263561,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
46,Dependiente,154430,Superior,Soltero,Alto,Alta,Femenino,0,0,50,Alto
36,Dependiente,531055,Secundaria,Soltero,Alto,Alta,Masculino,0,1902,48,Alto
30,Dependiente,194141,Secundaria,Soltero,Alto,Alta,Masculino,0,1617,40,Medio
39,Dependiente,192251,Primaria,Soltero,Medio,Media,Femenino,0,0,60,Medio
24,Dependiente,284317,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,32,Bajo
34,Dependiente,73199,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
47,Independiente,178309,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
23,Independiente,117618,Técnico,Conviviente,Alto,Alta,M,0,0,24,Medio
25,Dependiente,312157,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
37,Dependiente,333651,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,42,Alto
24,Dependiente,22201,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
58,Independiente,72998,Secundaria,Soltero,Alto,Alta,Femenino,14084,0,40,Alto
49,Dependiente,192323,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
29,Dependiente,59231,Secundaria,Soltero,Alto,Alta,M,0,0,42,Medio
29,Dependiente,114158,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Medio
18,NA,256179,Secundaria,Conviviente,NA,NA,Masculino,594,0,10,Bajo
51,Dependiente,135190,Primaria,Conviviente,Medio,Media,Femenino,0,0,30,Medio
23,Dependiente,287681,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Alto
66,Dependiente,104576,Técnico,Soltero,Medio,Media,M,0,0,8,Alto
24,Dependiente,204172,Técnico,Conviviente,Bajo,Alta,Femenino,0,0,40,Bajo
45,Dependiente,37987,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Bajo
24,Independiente,162919,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
23,Dependiente,119156,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
47,Dependiente,185399,Secundaria,Soltero,Alto,Alta,Femenino,0,0,38,Medio
33,Independiente,137184,Técnico,Soltero,Alto,Baja,Masculino,0,0,50,Alto
62,NA,160155,Primaria,Soltero,NA,Media,Masculino,6418,0,40,Alto
74,Dependiente,192290,Primaria,Soltero,Medio,Media,Masculino,0,0,20,Bajo
40,Dependiente,193144,Secundaria,Soltero,Alto,Baja,Femenino,0,0,36,Bajo
49,Dependiente,191277,Secundaria,Soltero,Alto,Alta,M,0,0,40,Bajo
50,Dependiente,285200,Secundaria,Soltero,Alto,Alta,Masculino,0,1887,35,Alto
24,NA,265434,Técnico,Conviviente,NA,NA,Femenino,0,0,40,Bajo
56,Dependiente,147202,Secundaria,Soltero,Alto,Alta,Femenino,0,0,45,Bajo
40,Dependiente,224658,Técnico,Soltero,Alto,Alta,Masculino,0,0,45,Alto
18,Dependiente,60981,Primaria,Conviviente,Medio,Media,Femenino,0,0,30,Bajo
68,Dependiente,218637,Secundaria,Soltero,Alto,Alta,Masculino,0,2377,55,Alto
22,Dependiente,234474,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,25,Medio
59,Dependiente,188003,Técnico,Caso,Bajo,Alta,Femenino,0,0,50,Medio
68,Dependiente,166149,Secundaria,Caso,Alto,Alta,Femenino,0,2206,30,Alto
44,Dependiente,30126,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Medio
41,Independiente,74581,Técnico,Soltero,Bajo,Alta,Masculino,0,0,65,Bajo
24,Dependiente,450695,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,35,Medio
38,Dependiente,103751,Primaria,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
33,Dependiente,388741,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,38,Alto
40,Dependiente,220589,Técnico,Conviviente,Alto,Alta,f,0,0,40,Alto
42,Dependiente,39060,Secundaria,Soltero,Medio,Media,Masculino,0,0,60,Alto
41,Dependiente,359696,Técnico,Soltero,Bajo,Media,Masculino,15024,0,60,Alto
17,Dependiente,32607,Primaria,Conviviente,Bajo,Bajo,Masculino,4800,0,20,Bajo
37,Dependiente,240837,Secundaria,Soltero,Alto,Alta,Femenino,0,0,30,Medio
42,Dependiente,157562,Técnico,Soltero,Bajo,Media,Masculino,0,1902,80,Medio
50,Dependiente,126592,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
35,Dependiente,148015,Técnico,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
22,Dependiente,128487,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,10,Alto
48,Dependiente,243631,Secundaria,Soltero,Alto,Alta,Masculino,7688,0,40,Alto
39,Dependiente,114844,Técnico,Conviviente,Bajo,Alta,Masculino,0,1876,50,Bajo
44,Dependiente,149943,Superior,Soltero,Alto,Alta,Masculino,0,0,60,Alto
62,Independiente,258124,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
21,Dependiente,147655,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,35,Medio
19,Dependiente,456572,Secundaria,Conviviente,Alto,Media,Masculino,0,0,35,Medio
38,Dependiente,141584,Secundaria,Soltero,Alto,Baja,Masculino,0,0,55,Medio
57,NA,176897,Secundaria,Soltero,NA,NA,Masculino,0,0,60,Bajo
63,NA,231777,Superior,Soltero,NA,NA,Masculino,0,0,30,Bajo
28,Independiente,19395,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,38,Alto
35,Dependiente,109351,Técnico,Conviviente,Medio,Media,Femenino,8614,0,45,Alto
28,Dependiente,192932,Técnico,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
24,Independiente,273905,Técnico,Soltero,Medio,Media,Masculino,2000,0,50,Medio
49,Dependiente,186982,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,45,Alto
23,Dependiente,636017,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Medio
37,Dependiente,148581,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
22,Dependiente,153516,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,35,Alto
47,Dependiente,84790,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
41,Dependiente,89226,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
49,Independiente,131302,Técnico,Soltero,Bajo,Alta,Femenino,0,0,44,Bajo
69,Dependiente,177374,Secundaria,Caso,Alto,Baja,Femenino,1848,0,12,Alto
59,Dependiente,165922,Técnico,Soltero,Bajo,Media,Masculino,15024,0,40,Medio
37,Dependiente,95654,Primaria,Soltero,Medio,Alta,Femenino,0,0,35,Bajo
18,Dependiente,237646,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Bajo
41,Independiente,401134,Técnico,Soltero,Medio,Alta,Femenino,0,0,40,Bajo
48,Dependiente,200471,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Medio
33,Dependiente,172304,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
29,Independiente,188278,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
44,Independiente,239539,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Medio
28,Dependiente,166320,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
23,Mixto,256755,Técnico,Conviviente,Bajo,Bajo,Femenino,0,0,40,Bajo
46,Independiente,175754,Superior,Soltero,Medio,Media,Femenino,0,1876,60,Bajo
19,Dependiente,238474,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,40,Bajo
51,Independiente,241843,Sin estudios,Soltero,Medio,Media,Masculino,0,0,40,Medio
26,Dependiente,258768,Secundaria,Conviviente,Alto,Alta,Masculino,2174,0,75,Medio
25,Dependiente,243560,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
36,Dependiente,144169,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Medio
32,Dependiente,33678,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
38,Independiente,143517,Técnico,Conviviente,Medio,Media,Masculino,0,0,40,Bajo
50,Dependiente,148953,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
27,Dependiente,52028,Técnico,Soltero,Bajo,Media,Femenino,0,0,40,Bajo
40,Dependiente,227236,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
23,Dependiente,200207,Secundaria,Soltero,Alto,Alta,Masculino,0,0,44,Alto
35,Dependiente,218955,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
27,Dependiente,156516,Secundaria,Soltero,Alto,Alta,Femenino,0,2377,20,Alto
41,Mixto,45156,Secundaria,Conviviente,Alto,Alta,Masculino,2174,0,41,Medio
37,Dependiente,588003,Técnico,Soltero,Alto,Alta,Masculino,15024,0,40,Alto
28,Dependiente,190391,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,50,Bajo
40,Dependiente,226608,Secundaria,Soltero,Alto,Alta,Masculino,0,0,30,Alto
33,Dependiente,100154,Primaria,Conviviente,Bajo,Bajo,Masculino,0,0,40,Bajo
55,Dependiente,189528,Sin estudios,Soltero,Alto,Alta,Masculino,0,0,50,Bajo
32,Dependiente,168981,Secundaria,Conviviente,Alto,Media,Femenino,0,0,35,Bajo
31,Dependiente,35378,Secundaria,Soltero,Alto,Alta,Femenino,0,0,45,Alto
47,NA,224108,Secundaria,Caso,NA,NA,Femenino,0,0,40,Bajo
36,Dependiente,93225,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
26,Dependiente,262617,Secundaria,Conviviente,Alto,Media,Masculino,2597,0,40,Alto
37,Dependiente,538443,Secundaria,Soltero,Alto,Alta,Masculino,14344,0,40,Alto
29,Dependiente,136277,Primaria,Conviviente,Medio,Media,Femenino,0,0,32,Medio
21,Dependiente,122348,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,35,Bajo
48,Independiente,78859,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
49,Dependiente,236913,Secundaria,Caso,Alto,Alta,Femenino,0,0,45,Medio
28,Dependiente,175431,Primaria,Soltero,Medio,Media,Femenino,0,0,40,Medio
43,Dependiente,169628,Técnico,Conviviente,Alto,Baja,Femenino,0,0,35,Alto
38,Dependiente,175120,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
35,Independiente,233327,Secundaria,Soltero,Alto,Alta,Masculino,4800,5200,40,Alto
32,Dependiente,188246,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
30,NA,186420,Técnico,Conviviente,NA,NA,Femenino,0,0,40,Bajo
28,Dependiente,30912,Secundaria,Soltero,Alto,Alta,Masculino,0,0,43,Bajo
30,Dependiente,167558,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,35,Alto
32,Dependiente,101352,Secundaria,Soltero,Alto,Alta,Femenino,0,0,32,Alto
59,Dependiente,122390,Secundaria,Soltero,Alto,Alta,Masculino,0,1977,48,Alto
56,Dependiente,117148,Primaria,Soltero,Bajo,Bajo,Femenino,0,0,40,Bajo
53,Independiente,188772,Secundaria,Caso,Alto,Alta,Femenino,0,0,30,Medio
48,Dependiente,101299,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
47,Dependiente,94809,Técnico,Soltero,Bajo,Media,Femenino,0,0,45,Alto
21,Dependiente,538822,Secundaria,Conviviente,Alto,Media,Masculino,0,0,40,Bajo
41,Dependiente,167106,Técnico,Soltero,Bajo,Media,Masculino,3103,0,35,Alto
21,Dependiente,216129,Secundaria,Conviviente,Alto,Alta,M,0,0,35,Bajo
41,Mixto,104334,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
50,Dependiente,172281,Secundaria,Soltero,Medio,Media,Masculino,7688,0,50,Alto
29,Dependiente,107458,Técnico,Conviviente,Bajo,Alta,Masculino,0,0,50,Bajo
44,Dependiente,126701,Secundaria,Soltero,Alto,Baja,Masculino,0,0,40,Alto
31,Mixto,234387,Secundaria,Soltero,Bajo,Bajo,Femenino,0,0,40,Bajo
49,Dependiente,349986,Técnico,Soltero,Bajo,Media,M,0,0,60,Alto
38,Mixto,215646,Secundaria,Soltero,Alto,Alta,Masculino,2000,1700,40,Alto
44,Dependiente,192878,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
47,Dependiente,168232,Técnico,Soltero,Bajo,Bajo,Masculino,7298,0,40,Alto
35,Dependiente,175614,Técnico,Soltero,Bajo,Bajo,Femenino,0,0,40,Medio
47,Dependiente,119939,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
31,Dependiente,185732,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,30,Alto
49,Dependiente,124672,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
44,Dependiente,216907,Secundaria,Soltero,Alto,Alta,Masculino,0,0,37,Medio
41,Dependiente,113823,Superior,Soltero,Alto,Alta,Masculino,0,0,40,Alto
21,NA,415913,Secundaria,Conviviente,NA,NA,M,0,0,40,Bajo
31,Dependiente,103435,Técnico,Soltero,Medio,Media,Masculino,0,0,50,Medio
46,Dependiente,39363,Secundaria,Soltero,Alto,Baja,Femenino,0,0,10,Alto
45,Independiente,192793,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
20,Dependiente,242077,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
36,Independiente,175255,Secundaria,Soltero,Alto,Alta,Femenino,0,0,35,Alto
47,Dependiente,140045,Secundaria,Conviviente,Alto,Baja,f,0,0,40,Alto
50,Dependiente,171852,Técnico,Conviviente,Alto,Alta,Femenino,0,0,40,Bajo
42,Independiente,109462,Técnico,Soltero,Alto,Baja,Femenino,2977,0,40,Bajo
55,Dependiente,290124,Sin estudios,Soltero,Bajo,Bajo,M,0,0,40,Bajo
47,Dependiente,171807,Secundaria,Soltero,Alto,Baja,Femenino,0,0,45,Alto
39,Dependiente,190719,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
20,Mixto,133515,Secundaria,Conviviente,Alto,Media,Femenino,0,0,40,Alto
41,Dependiente,93885,Secundaria,Soltero,Alto,Baja,Femenino,0,0,48,Bajo
52,Dependiente,77392,Secundaria,Soltero,Alto,Alta,Masculino,0,0,60,Alto
30,Dependiente,147596,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Bajo
52,Dependiente,42984,Superior,Soltero,Alto,Alta,M,0,0,70,Alto
36,Dependiente,153976,Secundaria,Soltero,Alto,Alta,Masculino,0,0,50,Alto
42,Dependiente,59474,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Medio
23,Dependiente,117767,Secundaria,Conviviente,Medio,Media,Masculino,0,0,35,Bajo
51,Dependiente,157043,Secundaria,Caso,Alto,Baja,Femenino,0,0,40,Bajo
35,Dependiente,332588,Secundaria,Soltero,Alto,Baja,Femenino,0,0,30,Alto
69,Dependiente,114801,Secundaria,Soltero,Alto,Alta,Masculino,0,0,20,Bajo
49,Dependiente,259087,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Alto
23,Dependiente,695136,Secundaria,Conviviente,Alto,Alta,Masculino,0,0,30,Alto
53,Dependiente,147476,Secundaria,Soltero,Alto,Alta,Femenino,0,0,40,Bajo
22,Dependiente,356567,Técnico,Soltero,Bajo,Alta,Masculino,0,0,60,Bajo
30,Dependiente,207253,Técnico,Soltero,Alto,Alta,Masculino,0,0,40,Alto
39,Dependiente,194404,Superior,Soltero,Alto,Alta,Masculino,7688,0,40,Alto
41,Dependiente,191451,Superior,Soltero,Alto,Baja,Femenino,0,0,60,Alto
58,Dependiente,417419,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Medio
34,Mixto,127195,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
17,Dependiente,153021,Secundaria,Conviviente,Medio,Media,Femenino,0,0,20,Bajo
58,Independiente,237879,Técnico,Soltero,Bajo,Media,Masculino,0,0,58,Bajo
38,Independiente,190895,Técnico,Soltero,Bajo,Media,Masculino,0,0,40,Alto
20,Dependiente,176321,Secundaria,Conviviente,Alto,Alta,Femenino,0,0,40,Alto
40,Dependiente,400061,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
33,Dependiente,171876,Secundaria,Soltero,Alto,Baja,Femenino,0,0,40,Alto
22,Dependiente,227626,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Alto
30,Dependiente,103649,Técnico,Soltero,Alto,Alta,Femenino,4800,0,40,Alto
34,Dependiente,162814,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
17,Dependiente,225106,Primaria,Conviviente,Medio,Media,Femenino,0,1602,18,Bajo
17,Dependiente,202344,Primaria,Conviviente,Medio,Media,Masculino,0,0,25,Bajo
42,Independiente,228320,Primaria,Soltero,Medio,Media,Masculino,0,0,40,Bajo
43,Dependiente,182217,Técnico,Soltero,Alto,Alta,Femenino,0,0,35,Medio
43,Dependiente,85995,Secundaria,Soltero,Alto,Alta,Masculino,0,0,45,Alto
39,Dependiente,65738,Superior,Conviviente,Alto,Alta,Femenino,0,0,32,Bajo
44,Independiente,59460,Secundaria,Soltero,Alto,Alta,Femenino,0,0,15,Medio
30,Dependiente,222162,Secundaria,Soltero,Alto,Alta,Masculino,0,0,66,Alto
39,Dependiente,103710,Secundaria,Conviviente,Alto,Baja,Femenino,0,0,60,Alto
43,Dependiente,188696,Técnico,Soltero,Bajo,Bajo,Masculino,0,0,40,Bajo
28,Dependiente,77009,Primaria,Soltero,Medio,Alta,Femenino,0,0,50,Bajo
39,Dependiente,30916,Secundaria,Soltero,Alto,Alta,Masculino,0,0,40,Bajo
76,NA,201986,Secundaria,Caso,NA,NA,Femenino,0,0,16,Bajo
